"Date","Price","Open","High","Low","Vol.","Change %"
"10/14/2024","598.8002","600.5207","600.5207","600.4707","","-0.01%"
"10/12/2024","598.8502","598.8502","598.8502","598.8502","","0.00%"
"10/11/2024","598.8502","600.4707","600.5207","600.4707","","0.01%"
"10/10/2024","598.8002","600.5207","600.5207","600.4707","","-0.01%"
"10/09/2024","598.8502","600.4707","600.5207","600.4707","","0.01%"
"10/08/2024","598.8002","600.5207","600.5207","600.4707","","-0.01%"
"10/07/2024","598.8502","600.4707","600.5207","600.4707","","0.01%"
"10/04/2024","598.8002","600.4207","600.4707","600.4207","","0.01%"
"10/03/2024","598.7502","600.3707","600.4207","600.3707","","0.01%"
"10/02/2024","598.7002","600.4207","600.4207","600.3707","","-0.01%"
"10/01/2024","598.7502","600.3707","600.4207","600.3707","","0.01%"
"09/30/2024","598.7002","600.4207","600.4207","600.3707","","-0.01%"
"09/27/2024","598.7502","600.3707","600.4207","600.3707","","0.01%"
"09/26/2024","598.7002","600.4207","600.4207","600.3707","","-0.01%"
"09/25/2024","598.7502","600.4207","600.4207","600.3707","","0.00%"
"09/24/2024","598.7502","600.4707","600.4707","600.4207","","-0.01%"
"09/23/2024","598.8002","600.5207","600.5207","600.4707","","-0.01%"
"09/20/2024","598.8502","600.4707","600.5207","600.4707","","0.01%"
"09/19/2024","598.8002","600.5207","600.5207","600.4707","","-0.01%"
"09/18/2024","598.8502","600.4707","600.5207","600.4707","","0.01%"
"09/17/2024","598.8002","600.5207","600.5207","600.4707","","-0.01%"
"09/16/2024","598.8502","600.4707","600.5207","600.4707","","0.01%"
"09/14/2024","598.8002","598.8002","598.8002","598.8002","","0.00%"
"09/13/2024","598.8002","600.5207","600.5207","600.4707","","-0.01%"
"09/12/2024","598.8502","600.4707","600.5207","600.4707","","0.01%"
"09/11/2024","598.8002","600.5207","600.5207","600.4707","","-0.01%"
"09/10/2024","598.8502","600.4707","600.5207","600.4707","","0.01%"
"09/09/2024","598.8002","600.5207","600.5207","600.4707","","-0.01%"
"09/07/2024","598.8502","598.8502","598.8502","598.8502","","0.00%"
"09/06/2024","598.8502","600.4707","600.5207","600.4707","","0.01%"
"09/05/2024","598.8002","600.5207","600.5207","600.4707","","-0.01%"
"09/04/2024","598.8502","600.4707","600.5207","600.4707","","0.01%"
"09/03/2024","598.8002","600.5207","600.5207","600.4707","","-0.01%"
"09/02/2024","598.8502","600.5207","600.5207","600.5207","","0.00%"
