Date,Close,Open,High,Low,Volume,Change%
2024-05-08,598.8502,600.4707,600.5207,600.4707,,0.01%
2024-05-07,598.8002,600.4207,600.4707,600.4207,,0.01%
2024-05-06,598.7502,600.3707,600.4207,600.3707,,0.01%
2024-05-03,598.7002,600.4707,600.4707,600.3707,,-0.02%
2024-05-02,598.8002,600.5207,600.5207,600.4707,,-0.01%
2024-05-01,598.8502,600.4707,600.5207,600.4707,,0.01%
2024-04-30,598.8002,600.4707,600.4707,600.4707,,-0.01%
2024-04-29,598.8502,600.5207,600.5207,600.5207,,-0.01%
2024-04-26,598.9002,600.6207,600.6207,600.5707,,-0.01%
2024-04-25,598.9502,600.6207,600.6207,600.6207,,0.02%
2024-04-24,598.8502,600.4707,600.5207,600.4707,,0.01%
2024-04-23,598.8002,600.4707,600.4707,600.4707,,-0.01%
2024-04-22,598.8502,600.5207,600.5207,600.5207,,0.01%
2024-04-19,598.8002,600.5207,600.5207,600.4707,,-0.01%
2024-04-18,598.8502,600.4707,600.5207,600.4707,,0.01%
2024-04-17,598.8002,600.4707,600.4707,600.4707,,-0.01%
2024-04-16,598.8502,600.4707,600.5207,600.4707,,0.01%
2024-04-15,598.8002,600.4707,600.4707,600.4707,,-0.01%
2024-04-12,598.8502,600.4707,600.5207,600.4707,,0.01%
2024-04-11,598.8002,600.4207,600.4707,600.4207,,0.01%
2024-04-10,598.7502,600.3707,600.4207,600.3707,,0.01%
2024-04-09,598.7002,600.4207,600.4207,600.3707,,-0.01%
2024-04-08,598.7502,600.3707,600.4207,600.3707,,0.01%
2024-04-05,598.7002,600.5707,600.5707,600.3707,,-0.03%
2024-04-04,598.9002,600.4707,600.5707,600.4707,,0.02%
2024-04-03,598.8002,600.5207,600.5207,600.4707,,-0.01%
2024-04-02,598.8502,600.4707,600.5207,600.4707,,0.01%
2024-04-01,598.8002,600.5207,600.5207,600.4707,,-0.01%
2024-03-29,598.8502,600.4707,600.5207,600.4707,,0.01%
2024-03-28,598.8002,600.4207,600.4707,600.4207,,0.01%
2024-03-27,598.7502,600.3707,600.4207,600.3707,,0.01%
